"ID","median_house_value"
10732,97215.3846153846
10781,97215.3846153846
9145,97215.3846153846
7107,97215.3846153846
19792,97215.3846153846
13941,100007.692307692
7460,97215.3846153846
19163,100507.692307692
7706,97215.3846153846
18881,100507.692307692
19685,97215.3846153846
14550,97215.3846153846
15683,97215.3846153846
18820,97215.3846153846
20500,97215.3846153846
17950,97215.3846153846
8670,97215.3846153846
14569,97215.3846153846
16454,97215.3846153846
15100,97215.3846153846
14501,97215.3846153846
3521,90676.9230769231
15061,97215.3846153846
15422,97215.3846153846
19566,100507.692307692
5408,97215.3846153846
17365,97215.3846153846
19229,97215.3846153846
18152,100507.692307692
5015,90676.9230769231
9059,97215.3846153846
15996,97215.3846153846
11657,97215.3846153846
18646,100507.692307692
17137,97215.3846153846
4378,90676.9230769231
11164,97215.3846153846
12210,97215.3846153846
9108,97215.3846153846
10914,97215.3846153846
3668,90676.9230769231
9655,97215.3846153846
8183,97215.3846153846
8466,100007.692307692
8719,97215.3846153846
12487,97215.3846153846
4205,90676.9230769231
18572,97215.3846153846
1203,87215.3846153846
11863,97215.3846153846
16972,97215.3846153846
15969,97215.3846153846
5593,97215.3846153846
19898,97215.3846153846
4456,90676.9230769231
6723,90676.9230769231
15097,97215.3846153846
8265,97215.3846153846
20552,97215.3846153846
17625,97215.3846153846
13085,97215.3846153846
14126,97215.3846153846
11662,97215.3846153846
12234,97215.3846153846
4003,97215.3846153846
3263,90676.9230769231
9093,97215.3846153846
19805,97215.3846153846
6560,97215.3846153846
17584,97215.3846153846
19872,97215.3846153846
3386,97215.3846153846
20461,100507.692307692
15795,97215.3846153846
19175,97215.3846153846
5210,97215.3846153846
831,84938.4615384615
9707,97215.3846153846
13936,97215.3846153846
4991,90676.9230769231
13163,97215.3846153846
16787,100507.692307692
13000,100007.692307692
18140,97215.3846153846
13384,100007.692307692
8184,97215.3846153846
112,105591.666666667
11411,97215.3846153846
4818,90676.9230769231
13897,97215.3846153846
262,73238.4615384615
2451,90676.9230769231
2625,90292.3076923077
17593,97215.3846153846
9299,97215.3846153846
14304,97215.3846153846
9690,100007.692307692
6186,97215.3846153846
4172,90676.9230769231
8457,97215.3846153846
9273,97215.3846153846
10416,97215.3846153846
6730,92407.6923076923
15616,100007.692307692
12817,97215.3846153846
19955,97215.3846153846
12652,100007.692307692
8746,100007.692307692
16181,97215.3846153846
745,83923.0769230769
19458,100507.692307692
16441,97215.3846153846
8090,97215.3846153846
14910,97215.3846153846
15246,97215.3846153846
17002,100507.692307692
11204,97215.3846153846
1563,88915.3846153846
16498,97215.3846153846
17757,97215.3846153846
10326,97215.3846153846
4319,90676.9230769231
9839,97215.3846153846
11111,97215.3846153846
20432,97215.3846153846
6749,97215.3846153846
12498,97215.3846153846
483,76038.4615384615
5682,97215.3846153846
5261,99869.2307692308
14944,100507.692307692
15596,97215.3846153846
1622,97807.6923076923
16360,97215.3846153846
3922,97215.3846153846
11364,100007.692307692
14145,97215.3846153846
16025,97215.3846153846
14537,97215.3846153846
1651,88292.3076923077
8704,97215.3846153846
15989,97215.3846153846
7553,97215.3846153846
14148,97215.3846153846
11768,97215.3846153846
11078,97215.3846153846
4342,97638.4615384615
5772,97215.3846153846
4559,96830.7692307692
16255,97215.3846153846
2916,96830.7692307692
3708,96830.7692307692
2571,90292.3076923077
11058,97215.3846153846
16945,97215.3846153846
19001,97215.3846153846
14423,97215.3846153846
5404,97215.3846153846
5437,96830.7692307692
20374,97215.3846153846
8781,97215.3846153846
2207,93853.8461538462
5505,97215.3846153846
7979,97215.3846153846
8647,97215.3846153846
47,79714.2857142857
2384,97215.3846153846
17830,97215.3846153846
5276,92407.6923076923
3675,97215.3846153846
16825,97215.3846153846
4303,90676.9230769231
15480,97215.3846153846
14117,97215.3846153846
11529,97215.3846153846
19658,97215.3846153846
14409,97215.3846153846
1006,93123.0769230769
18558,97215.3846153846
2028,96830.7692307692
11734,97215.3846153846
6905,97215.3846153846
3735,97215.3846153846
790,90015.3846153846
4880,90676.9230769231
17953,97215.3846153846
14869,97215.3846153846
13075,100007.692307692
6037,97215.3846153846
1941,96830.7692307692
19817,100507.692307692
9002,97215.3846153846
13576,97215.3846153846
17962,97215.3846153846
6509,97215.3846153846
3094,96830.7692307692
4437,96830.7692307692
13707,97215.3846153846
13709,97215.3846153846
13434,100007.692307692
12598,97215.3846153846
14744,97215.3846153846
1424,96830.7692307692
8060,97215.3846153846
12352,100007.692307692
10160,97215.3846153846
10566,97215.3846153846
7501,97215.3846153846
13852,97215.3846153846
795,94869.2307692308
16024,97215.3846153846
14066,97215.3846153846
9691,97215.3846153846
11532,97215.3846153846
11712,97215.3846153846
1189,90292.3076923077
3931,96830.7692307692
10186,97215.3846153846
12840,97215.3846153846
6162,97215.3846153846
9623,97215.3846153846
832,90676.9230769231
10727,97215.3846153846
14984,97215.3846153846
10868,100007.692307692
10515,100007.692307692
4891,97215.3846153846
898,90015.3846153846
15834,97215.3846153846
13132,97215.3846153846
8377,100007.692307692
13682,100507.692307692
4340,97215.3846153846
17860,97215.3846153846
13370,100007.692307692
13548,97215.3846153846
16915,100507.692307692
11431,97215.3846153846
3740,90676.9230769231
1946,96830.7692307692
180,76153.8461538462
6662,90676.9230769231
10834,97215.3846153846
14246,97215.3846153846
14095,97215.3846153846
8815,97215.3846153846
12767,97215.3846153846
7168,97215.3846153846
19997,97215.3846153846
15072,97215.3846153846
14931,97215.3846153846
14097,97215.3846153846
3335,97215.3846153846
9996,97215.3846153846
954,98723.0769230769
6428,97215.3846153846
10000,97215.3846153846
12672,100007.692307692
14606,97215.3846153846
1665,92407.6923076923
15099,97215.3846153846
1576,88915.3846153846
7761,97215.3846153846
10619,97215.3846153846
4458,90676.9230769231
18012,97215.3846153846
3499,97215.3846153846
9385,97215.3846153846
19973,97215.3846153846
10986,97215.3846153846
8887,97215.3846153846
16850,97215.3846153846
15294,97215.3846153846
14127,97215.3846153846
20553,100507.692307692
20467,97215.3846153846
17367,97215.3846153846
2573,90676.9230769231
1555,95153.8461538462
5821,97215.3846153846
19223,97215.3846153846
11400,97215.3846153846
1944,95915.3846153846
14633,100507.692307692
7246,97215.3846153846
4519,97215.3846153846
6657,97215.3846153846
6048,97215.3846153846
18877,97215.3846153846
8980,97215.3846153846
2901,87215.3846153846
7109,97215.3846153846
12971,97215.3846153846
6710,97215.3846153846
20630,100007.692307692
16316,97215.3846153846
14785,100007.692307692
20367,97215.3846153846
18005,97215.3846153846
7502,97215.3846153846
1014,89753.8461538462
20149,100507.692307692
8918,97215.3846153846
10257,97215.3846153846
2294,88569.2307692308
16672,100507.692307692
5892,100007.692307692
1779,90292.3076923077
14530,97215.3846153846
17212,97215.3846153846
19516,100007.692307692
11104,97215.3846153846
2302,88569.2307692308
5529,97215.3846153846
8935,97215.3846153846
2896,90676.9230769231
12967,97215.3846153846
1215,88915.3846153846
4241,93469.2307692308
17024,97215.3846153846
15064,97215.3846153846
8978,97215.3846153846
19674,97215.3846153846
16977,97215.3846153846
17484,97215.3846153846
12759,97215.3846153846
11177,97215.3846153846
4248,92407.6923076923
14445,97215.3846153846
6036,97215.3846153846
14913,97215.3846153846
13703,97215.3846153846
378,81984.6153846154
11511,97215.3846153846
3445,97215.3846153846
6447,97215.3846153846
20191,97215.3846153846
10076,97215.3846153846
17149,97215.3846153846
2962,88846.1538461538
15329,97215.3846153846
3357,97215.3846153846
4199,97638.4615384615
3907,97215.3846153846
9074,97215.3846153846
15652,97215.3846153846
13332,97215.3846153846
7314,97215.3846153846
3105,90292.3076923077
5916,97215.3846153846
11577,97215.3846153846
20313,97215.3846153846
17724,97215.3846153846
18101,97215.3846153846
5429,97215.3846153846
1356,96830.7692307692
5488,97215.3846153846
19195,97215.3846153846
5253,93046.1538461538
6068,100007.692307692
12606,97215.3846153846
10928,97215.3846153846
16566,97215.3846153846
4232,90676.9230769231
7249,97215.3846153846
5985,100007.692307692
20235,97215.3846153846
18848,97215.3846153846
12574,97215.3846153846
455,73615.3846153846
6061,92507.6923076923
15724,97215.3846153846
13626,97215.3846153846
17472,97215.3846153846
5248,92407.6923076923
6118,97215.3846153846
19417,100007.692307692
18229,97215.3846153846
1439,89869.2307692308
18335,97215.3846153846
8501,97215.3846153846
1907,96830.7692307692
9960,97215.3846153846
15662,97215.3846153846
18568,100507.692307692
8889,100007.692307692
10341,97215.3846153846
3427,97215.3846153846
9380,97215.3846153846
2704,96830.7692307692
12118,100007.692307692
1276,93853.8461538462
11579,97215.3846153846
14264,97215.3846153846
4363,92407.6923076923
5735,97215.3846153846
8696,97215.3846153846
9010,97215.3846153846
13383,91707.6923076923
17157,97215.3846153846
12981,100007.692307692
1517,89753.8461538462
17544,97215.3846153846
14301,97215.3846153846
19021,97215.3846153846
13755,97215.3846153846
20598,97215.3846153846
593,94746.1538461538
340,90607.6923076923
4989,90676.9230769231
5721,93046.1538461538
12774,97215.3846153846
6320,97215.3846153846
19037,97215.3846153846
7026,97215.3846153846
19238,97215.3846153846
1455,89869.2307692308
10919,97215.3846153846
9961,97215.3846153846
10893,97215.3846153846
19865,97215.3846153846
4039,89530.7692307692
19944,97215.3846153846
19018,97215.3846153846
5333,100007.692307692
20341,97215.3846153846
7749,97215.3846153846
16659,100007.692307692
5430,96830.7692307692
13783,97215.3846153846
18126,97215.3846153846
8448,97215.3846153846
4223,90676.9230769231
1223,90015.3846153846
9144,97215.3846153846
4745,90676.9230769231
18680,97215.3846153846
12505,97215.3846153846
8559,97215.3846153846
10095,97215.3846153846
2738,90676.9230769231
3010,90676.9230769231
15232,97215.3846153846
17648,100507.692307692
6103,97215.3846153846
4465,97215.3846153846
20162,97215.3846153846
15009,97215.3846153846
11578,97215.3846153846
5507,97330.7692307692
1184,87215.3846153846
18286,97215.3846153846
16477,97215.3846153846
14238,97215.3846153846
20298,100507.692307692
13881,100007.692307692
16990,97215.3846153846
4635,88846.1538461538
11279,97215.3846153846
6457,97215.3846153846
10490,97215.3846153846
7100,100007.692307692
244,74384.6153846154
15781,97215.3846153846
4222,90676.9230769231
15226,97215.3846153846
18415,100507.692307692
3794,97215.3846153846
5180,90676.9230769231
16093,97215.3846153846
7436,97215.3846153846
14371,97215.3846153846
9158,97215.3846153846
8511,97215.3846153846
8138,97215.3846153846
15570,97215.3846153846
1509,131700
20580,97215.3846153846
13819,97215.3846153846
8923,97215.3846153846
2722,96830.7692307692
11119,97215.3846153846
7903,97215.3846153846
11563,97215.3846153846
9016,100007.692307692
18409,100507.692307692
12942,97215.3846153846
10446,97215.3846153846
11025,97215.3846153846
16427,97215.3846153846
14577,97215.3846153846
4752,97215.3846153846
15311,100507.692307692
9396,97215.3846153846
19442,97215.3846153846
9821,97215.3846153846
20535,100507.692307692
14665,97215.3846153846
6691,97215.3846153846
6721,92407.6923076923
43,72042.8571428571
2035,90292.3076923077
17870,97215.3846153846
15960,97215.3846153846
8380,97215.3846153846
3840,96830.7692307692
3401,97215.3846153846
2695,96830.7692307692
1081,82646.1538461538
1449,90676.9230769231
1585,89646.1538461538
8958,97215.3846153846
4710,92407.6923076923
15281,97215.3846153846
18674,100507.692307692
2032,88415.3846153846
19860,97215.3846153846
6106,97215.3846153846
13217,97215.3846153846
13046,100007.692307692
13301,97215.3846153846
10787,97215.3846153846
1398,92407.6923076923
13231,97215.3846153846
12735,97215.3846153846
1850,89753.8461538462
12910,97215.3846153846
7682,97215.3846153846
2878,90676.9230769231
11919,97215.3846153846
6772,97215.3846153846
1466,93123.0769230769
19278,97215.3846153846
17722,97215.3846153846
800,120530.769230769
1468,95153.8461538462
20307,100507.692307692
1304,88569.2307692308
10611,97215.3846153846
18828,97215.3846153846
13149,97215.3846153846
17608,97215.3846153846
14427,97215.3846153846
13788,100007.692307692
9779,97215.3846153846
11370,97215.3846153846
3098,90676.9230769231
11705,97215.3846153846
798,84661.5384615385
15439,97215.3846153846
16489,97215.3846153846
12035,97215.3846153846
15443,97215.3846153846
5457,97215.3846153846
10014,97215.3846153846
4701,96830.7692307692
16870,97215.3846153846
9607,97215.3846153846
20073,97215.3846153846
1327,90015.3846153846
2914,95915.3846153846
515,111615.384615385
18517,97215.3846153846
1943,96830.7692307692
18134,100507.692307692
1923,96830.7692307692
5571,97215.3846153846
16625,97215.3846153846
9601,97215.3846153846
8878,97215.3846153846
14248,97215.3846153846
182,87738.4615384615
16251,97215.3846153846
8688,97215.3846153846
16224,97215.3846153846
18424,97215.3846153846
2850,92507.6923076923
10604,97215.3846153846
132,344844.555555556
3681,90676.9230769231
727,89753.8461538462
5188,97215.3846153846
14195,100007.692307692
12609,97215.3846153846
11200,97215.3846153846
9489,97215.3846153846
1470,85623.0769230769
17304,97215.3846153846
11968,97215.3846153846
13449,100007.692307692
7981,97215.3846153846
14559,92507.6923076923
11136,97215.3846153846
3303,96830.7692307692
4163,97215.3846153846
14385,97215.3846153846
17620,97215.3846153846
13045,97215.3846153846
7426,97215.3846153846
12014,97215.3846153846
18243,97215.3846153846
2806,96830.7692307692
14637,97215.3846153846
3138,90676.9230769231
7508,97215.3846153846
19841,97215.3846153846
14704,97215.3846153846
149,81392.3076923077
7765,97215.3846153846
5398,97215.3846153846
4856,96830.7692307692
13275,97215.3846153846
1735,90015.3846153846
18675,97215.3846153846
13666,97215.3846153846
16448,97215.3846153846
6942,97215.3846153846
2935,97215.3846153846
11102,97215.3846153846
10301,97215.3846153846
3119,96830.7692307692
11463,97215.3846153846
15178,97215.3846153846
7311,97215.3846153846
13101,97215.3846153846
14147,97215.3846153846
13765,97215.3846153846
18146,97215.3846153846
1358,93853.8461538462
20004,97215.3846153846
14286,97215.3846153846
15169,97215.3846153846
8809,97215.3846153846
2289,90292.3076923077
4612,96830.7692307692
16265,97215.3846153846
14,112671.428571429
7924,97215.3846153846
4954,90676.9230769231
20356,97215.3846153846
6337,97215.3846153846
19883,97215.3846153846
14865,97215.3846153846
7674,97215.3846153846
9162,97215.3846153846
3934,97215.3846153846
5216,90676.9230769231
19547,97215.3846153846
8187,97215.3846153846
7131,92507.6923076923
1745,90676.9230769231
17569,97215.3846153846
4405,97215.3846153846
6806,97215.3846153846
6452,97215.3846153846
15280,97215.3846153846
3291,96830.7692307692
8882,97215.3846153846
7795,97215.3846153846
8658,97215.3846153846
3889,97215.3846153846
11767,100007.692307692
6214,97215.3846153846
8168,97215.3846153846
17554,97215.3846153846
5047,90676.9230769231
3640,90676.9230769231
2478,96830.7692307692
14172,97215.3846153846
11148,97215.3846153846
16575,97215.3846153846
9448,97215.3846153846
4561,96830.7692307692
8397,97215.3846153846
19885,97215.3846153846
2988,90292.3076923077
9445,97215.3846153846
9465,97215.3846153846
17344,97215.3846153846
16848,97215.3846153846
10805,97215.3846153846
13421,97215.3846153846
3193,97215.3846153846
7412,97215.3846153846
11990,100007.692307692
10554,97215.3846153846
18341,97215.3846153846
9343,100007.692307692
12382,97215.3846153846
17769,100507.692307692
4492,97215.3846153846
9901,97215.3846153846
20449,97215.3846153846
14885,97215.3846153846
5600,97215.3846153846
11490,97215.3846153846
17409,97215.3846153846
1534,90676.9230769231
17614,97215.3846153846
20257,97215.3846153846
15885,100507.692307692
14237,97215.3846153846
13890,100007.692307692
2859,97215.3846153846
15766,97215.3846153846
18988,97215.3846153846
5594,97215.3846153846
8447,97215.3846153846
381,78184.6153846154
16504,97215.3846153846
11464,97215.3846153846
2873,90676.9230769231
3169,91746.1538461538
4521,96830.7692307692
19405,97215.3846153846
4646,93469.2307692308
20451,100507.692307692
7752,97215.3846153846
2977,89530.7692307692
2409,93853.8461538462
20255,100507.692307692
15976,97215.3846153846
10023,97215.3846153846
12423,100007.692307692
10517,97215.3846153846
13614,97215.3846153846
16371,97215.3846153846
17211,97215.3846153846
5174,97215.3846153846
4109,97215.3846153846
2936,96830.7692307692
13509,97215.3846153846
13872,97215.3846153846
3269,97215.3846153846
1220,93238.4615384615
9637,97215.3846153846
2027,90292.3076923077
666,90676.9230769231
4433,90676.9230769231
20487,100507.692307692
19164,100007.692307692
2136,96830.7692307692
3116,96830.7692307692
5272,92407.6923076923
18709,97215.3846153846
15569,97215.3846153846
9423,97215.3846153846
7931,100007.692307692
10687,97215.3846153846
7650,100007.692307692
16167,97215.3846153846
18927,100007.692307692
18002,97215.3846153846
2147,90292.3076923077
3504,97215.3846153846
6677,97215.3846153846
8405,97215.3846153846
5686,97215.3846153846
11368,97215.3846153846
12790,97215.3846153846
8795,97215.3846153846
16342,97215.3846153846
16610,100507.692307692
8277,100007.692307692
13222,100007.692307692
17998,97215.3846153846
19596,97215.3846153846
2485,96830.7692307692
9012,97215.3846153846
20274,100507.692307692
6330,88915.3846153846
7006,97215.3846153846
7824,97215.3846153846
15938,97215.3846153846
11849,97215.3846153846
16845,100507.692307692
5065,90676.9230769231
8738,97215.3846153846
17979,100007.692307692
559,76230.7692307692
10596,97215.3846153846
7522,97215.3846153846
12054,97215.3846153846
15400,97215.3846153846
19734,97215.3846153846
14008,97215.3846153846
20368,97215.3846153846
2623,96830.7692307692
1564,97807.6923076923
9814,97215.3846153846
18432,97215.3846153846
12285,97215.3846153846
7018,97215.3846153846
16817,100507.692307692
16340,97215.3846153846
5780,96830.7692307692
2681,96830.7692307692
3721,91746.1538461538
12898,97215.3846153846
13157,97215.3846153846
17216,97215.3846153846
18833,100507.692307692
5534,97215.3846153846
5365,92407.6923076923
3914,97215.3846153846
10174,97215.3846153846
14465,97215.3846153846
4244,90676.9230769231
18816,97215.3846153846
10401,97215.3846153846
2441,90676.9230769231
3290,97215.3846153846
5473,90676.9230769231
7493,97215.3846153846
5445,97215.3846153846
13258,97215.3846153846
16321,100507.692307692
11598,97215.3846153846
3792,88915.3846153846
12556,97215.3846153846
13407,100007.692307692
18270,97215.3846153846
15930,97215.3846153846
15513,97215.3846153846
702,87807.6923076923
7514,97215.3846153846
5304,97215.3846153846
20545,100007.692307692
19683,97215.3846153846
14254,97215.3846153846
3123,96830.7692307692
18239,97215.3846153846
7046,97215.3846153846
774,89753.8461538462
450,81600
17577,97215.3846153846
12183,97215.3846153846
19472,97215.3846153846
2776,96830.7692307692
2344,96830.7692307692
14686,97215.3846153846
3145,96830.7692307692
5412,97215.3846153846
17434,97215.3846153846
18750,97215.3846153846
6375,97215.3846153846
17775,97215.3846153846
1044,93853.8461538462
16865,97215.3846153846
4210,89753.8461538462
19027,97215.3846153846
19207,97215.3846153846
10837,97215.3846153846
19053,97215.3846153846
6911,97215.3846153846
19741,97215.3846153846
3391,90676.9230769231
5334,96830.7692307692
18980,97215.3846153846
12188,97215.3846153846
7660,97215.3846153846
11374,97215.3846153846
4200,97215.3846153846
5354,97215.3846153846
4881,90676.9230769231
13236,97215.3846153846
17414,92507.6923076923
13549,97215.3846153846
14386,97215.3846153846
7132,97215.3846153846
11952,97215.3846153846
1501,85623.0769230769
8239,97215.3846153846
13679,97215.3846153846
10670,97215.3846153846
8310,100007.692307692
809,90015.3846153846
15393,97215.3846153846
10415,97215.3846153846
5760,100007.692307692
176,72046.1538461538
6531,97215.3846153846
3202,96830.7692307692
18440,97215.3846153846
13708,97215.3846153846
136,155676.923076923
9888,97215.3846153846
15756,97215.3846153846
12681,97215.3846153846
12319,100007.692307692
2600,96830.7692307692
1462,90015.3846153846
1161,96830.7692307692
5658,90676.9230769231
13590,97215.3846153846
20130,100507.692307692
12336,97215.3846153846
10588,97215.3846153846
19531,97215.3846153846
1351,84938.4615384615
6081,97215.3846153846
3247,96830.7692307692
18085,97215.3846153846
3766,97215.3846153846
11033,97215.3846153846
5040,97215.3846153846
1210,85500
52,73822.2222222222
668,84661.5384615385
17603,97215.3846153846
318,79538.4615384615
4031,89530.7692307692
662,94492.3076923077
14242,97215.3846153846
10354,100007.692307692
2958,90676.9230769231
16386,97215.3846153846
15782,97215.3846153846
72,67620
16196,97215.3846153846
17136,97215.3846153846
10181,97215.3846153846
15320,97215.3846153846
9388,100007.692307692
6650,97215.3846153846
2782,96830.7692307692
12348,100007.692307692
18719,97215.3846153846
10612,97215.3846153846
4364,92407.6923076923
12072,100007.692307692
20290,97215.3846153846
10688,97215.3846153846
13530,100007.692307692
3350,97215.3846153846
8196,97215.3846153846
169,80623.0769230769
4551,90676.9230769231
8837,100007.692307692
20080,97215.3846153846
16390,97215.3846153846
5830,90676.9230769231
17421,97215.3846153846
13073,97215.3846153846
4876,96830.7692307692
2661,90676.9230769231
4930,90676.9230769231
18074,97215.3846153846
10635,97215.3846153846
15200,97215.3846153846
5701,97215.3846153846
17971,97215.3846153846
18124,100507.692307692
8545,97215.3846153846
11485,97215.3846153846
657,84938.4615384615
7673,97215.3846153846
5929,97215.3846153846
9071,97215.3846153846
18726,97215.3846153846
7940,97215.3846153846
9232,97215.3846153846
5521,97215.3846153846
1769,90676.9230769231
14174,97215.3846153846
6104,96830.7692307692
7605,97215.3846153846
9331,97215.3846153846
8341,97215.3846153846
4194,90676.9230769231
6548,97215.3846153846
8556,97215.3846153846
7782,100007.692307692
1219,93853.8461538462
18307,97215.3846153846
2846,89376.9230769231
13009,97215.3846153846
905,89869.2307692308
15062,100007.692307692
16527,97215.3846153846
9625,97215.3846153846
6514,97215.3846153846
4418,90676.9230769231
1477,88569.2307692308
14753,97215.3846153846
6997,97215.3846153846
6419,97215.3846153846
716,80192.3076923077
5577,97215.3846153846
17510,97215.3846153846
10112,97215.3846153846
10860,97215.3846153846
10405,97215.3846153846
10388,97215.3846153846
4025,90676.9230769231
10736,97215.3846153846
18364,97215.3846153846
16525,97215.3846153846
11242,97215.3846153846
9925,97215.3846153846
8690,97215.3846153846
4509,90676.9230769231
10723,97215.3846153846
7985,97215.3846153846
12443,97215.3846153846
8055,97215.3846153846
635,89753.8461538462
2217,97215.3846153846
12577,97215.3846153846
810,87807.6923076923
14702,97215.3846153846
9500,97215.3846153846
17928,97215.3846153846
11218,97215.3846153846
8589,97215.3846153846
11225,97215.3846153846
17305,97215.3846153846
5512,97215.3846153846
1766,89753.8461538462
8793,97215.3846153846
17156,97215.3846153846
19933,97215.3846153846
2277,96830.7692307692
17016,97215.3846153846
3041,90676.9230769231
3304,96830.7692307692
333,73976.9230769231
17656,97215.3846153846
18789,97215.3846153846
19036,97215.3846153846
3289,96830.7692307692
11756,97215.3846153846
8198,97215.3846153846
11602,97215.3846153846
4668,97215.3846153846
365,83846.1538461538
18111,97215.3846153846
15156,100007.692307692
8860,97215.3846153846
13700,97215.3846153846
13593,97215.3846153846
775,87638.4615384615
4583,100007.692307692
8635,97215.3846153846
5579,97215.3846153846
1707,90676.9230769231
19605,97215.3846153846
8564,97215.3846153846
2513,96830.7692307692
12772,97215.3846153846
18733,97215.3846153846
16963,97215.3846153846
18699,97215.3846153846
8799,97215.3846153846
8213,97215.3846153846
11404,100007.692307692
18468,97215.3846153846
915,84938.4615384615
10374,97215.3846153846
9125,97215.3846153846
5680,97215.3846153846
2924,90676.9230769231
11491,97215.3846153846
16127,97215.3846153846
19350,97215.3846153846
7809,97215.3846153846
12553,97215.3846153846
1181,96830.7692307692
18354,97215.3846153846
5793,100007.692307692
16935,97215.3846153846
20234,100507.692307692
12502,97215.3846153846
557,83884.6153846154
20536,97215.3846153846
12755,97215.3846153846
18573,97215.3846153846
5966,100007.692307692
17511,97215.3846153846
8044,97215.3846153846
19422,100007.692307692
5252,97215.3846153846
19124,97215.3846153846
16263,97215.3846153846
7699,97215.3846153846
10763,97215.3846153846
4483,97215.3846153846
115,76123.0769230769
18754,97215.3846153846
13036,97215.3846153846
5442,97215.3846153846
16010,100507.692307692
12318,97215.3846153846
19889,97215.3846153846
8017,97215.3846153846
20043,97215.3846153846
7371,97215.3846153846
5893,90676.9230769231
15760,97215.3846153846
8519,97215.3846153846
20361,97215.3846153846
11219,97215.3846153846
15124,97215.3846153846
6099,97215.3846153846
16066,97215.3846153846
19691,97215.3846153846
16084,97215.3846153846
9719,97215.3846153846
1871,96830.7692307692
7025,97215.3846153846
15684,97215.3846153846
15850,97215.3846153846
14247,97215.3846153846
18,117900
7819,97215.3846153846
10355,97215.3846153846
2885,96830.7692307692
16044,97215.3846153846
7962,100007.692307692
7253,97215.3846153846
12507,97215.3846153846
5022,90676.9230769231
12233,97215.3846153846
1966,96830.7692307692
6438,97215.3846153846
10852,97215.3846153846
1938,96830.7692307692
118,104877.777777778
7826,97215.3846153846
8555,97215.3846153846
11023,97215.3846153846
14119,97215.3846153846
12393,97215.3846153846
11199,97215.3846153846
171,101000
4608,92407.6923076923
15863,100007.692307692
6405,100007.692307692
14330,97215.3846153846
4390,90292.3076923077
15413,100007.692307692
18912,100007.692307692
19204,97215.3846153846
15694,97215.3846153846
15949,97215.3846153846
10764,97215.3846153846
13537,100007.692307692
2907,90676.9230769231
6588,97215.3846153846
6087,97215.3846153846
15685,97215.3846153846
1165,82646.1538461538
13144,97215.3846153846
9330,97215.3846153846
10093,97215.3846153846
9649,97215.3846153846
4883,97215.3846153846
8254,97215.3846153846
6972,90676.9230769231
9203,97215.3846153846
16725,97215.3846153846
12441,97215.3846153846
6383,97215.3846153846
14609,97215.3846153846
621,81600
8481,97215.3846153846
8445,97215.3846153846
15222,100507.692307692
16585,97215.3846153846
10178,97215.3846153846
10171,97215.3846153846
17713,97215.3846153846
11894,100007.692307692
1908,96830.7692307692
20095,100507.692307692
2490,89869.2307692308
8426,97215.3846153846
20039,100507.692307692
9231,97215.3846153846
15193,97215.3846153846
14827,97215.3846153846
8585,97215.3846153846
17088,97215.3846153846
8838,97215.3846153846
20228,97215.3846153846
6216,97215.3846153846
4591,90676.9230769231
1985,88915.3846153846
9798,97215.3846153846
56,72042.8571428571
2983,96830.7692307692
3997,88915.3846153846
8105,97215.3846153846
10072,97215.3846153846
9209,97215.3846153846
2333,96830.7692307692
4844,97215.3846153846
3773,97215.3846153846
3695,91746.1538461538
11188,97215.3846153846
1232,96830.7692307692
13441,97215.3846153846
37,73733.3333333333
7256,97215.3846153846
6999,97215.3846153846
3200,97215.3846153846
14494,97215.3846153846
1825,90676.9230769231
8293,100007.692307692
10749,97215.3846153846
7948,97215.3846153846
12262,97215.3846153846
11380,97215.3846153846
13484,97215.3846153846
2701,97215.3846153846
17737,97215.3846153846
1483,89376.9230769231
5414,97215.3846153846
6897,97215.3846153846
4972,90676.9230769231
7510,97215.3846153846
7693,97215.3846153846
1826,87215.3846153846
14175,97215.3846153846
247,74384.6153846154
9279,97215.3846153846
6976,97215.3846153846
12592,97215.3846153846
4079,90676.9230769231
19303,97215.3846153846
15119,97215.3846153846
1947,85623.0769230769
11528,97215.3846153846
5003,90676.9230769231
20345,100507.692307692
15379,97215.3846153846
8588,97215.3846153846
3063,97215.3846153846
14450,97215.3846153846
10345,97215.3846153846
6475,97215.3846153846
17599,97215.3846153846
1331,88915.3846153846
10065,97215.3846153846
13675,97215.3846153846
17650,97215.3846153846
18292,97215.3846153846
14616,97215.3846153846
59,80166.6666666667
5943,97215.3846153846
11312,97215.3846153846
20041,97215.3846153846
3652,90676.9230769231
13571,97215.3846153846
9695,97215.3846153846
1218,88569.2307692308
1064,93853.8461538462
9369,97215.3846153846
1708,90676.9230769231
16238,97215.3846153846
18075,97215.3846153846
12221,97215.3846153846
18715,100007.692307692
3151,96830.7692307692
3317,96830.7692307692
9827,97215.3846153846
7202,97215.3846153846
13112,97215.3846153846
1436,89869.2307692308
5439,97215.3846153846
20419,97215.3846153846
2341,96830.7692307692
16481,97215.3846153846
4615,93469.2307692308
9579,97215.3846153846
12603,97215.3846153846
9569,97215.3846153846
13705,97215.3846153846
15076,97215.3846153846
8190,97215.3846153846
14191,100507.692307692
13939,97215.3846153846
7950,97215.3846153846
3248,87215.3846153846
927,92407.6923076923
3651,97215.3846153846
3616,97215.3846153846
7428,97215.3846153846
19099,97215.3846153846
11450,97215.3846153846
14451,97215.3846153846
16917,97215.3846153846
